[5.5448050395994693e-11, 5.788128393108455e-11, 7.481756878712e-11, 5.2728870373364224e-11, 5.609556656110572e-11, 7.466670318796772e-11, 8.190565359067208e-11, 7.500271863427239e-11]
[5.1185833673933285e-11, 5.47477084108989e-11, 7.946396103141823e-11, 5.788633396357571e-11, 6.152071550532619e-11, 6.925209952167547e-11, 5.6527128429788145e-11, 6.052333565206131e-11]
[5.537449347146179e-11, 6.446039062363826e-11, 6.585377704680961e-11, 6.030044958850524e-11, 7.041776347405384e-11, 7.666394923739293e-11, 7.713702823593543e-11, 7.908053396049136e-11]
[6.86100909666886e-11, 6.863112087900882e-11, 7.151028830920443e-11, 6.777691331300957e-11, 7.958089962730695e-11, 5.967250520337364e-11, 6.032680161057937e-11, 5.296965145054463e-11]
[6.301692200961639e-11, 6.256053630683753e-11, 7.568107337542286e-11, 7.374054895947878e-11, 6.6499877539926e-11, 7.764052519132971e-11, 6.553252916704347e-11, 6.07378906238223e-11]
[7.857701943089452e-11, 7.233784202669585e-11, 7.195602615819234e-11, 7.692829346269967e-11, 7.363705760320305e-11, 7.452445942385134e-11, 7.673179376225098e-11, 7.773546090011413e-11]
[7.401593768587734e-11, 6.844167746946465e-11, 7.163683172697496e-11, 7.554009039437104e-11, 7.404582263854985e-11, 6.856056029093238e-11, 7.4416517143135e-11, 6.877633048760658e-11]
[7.524518673682043e-11, 7.439325880558542e-11, 7.571412698199861e-11, 7.333998006629513e-11, 7.446608612982835e-11, 7.431025202071475e-11, 7.48386101060309e-11, 7.488438530110998e-11]
[8.375714483965359e-11, 6.367229466402963e-11, 6.25038416263539e-11, 7.227211637063086e-11, 6.936322031151059e-11, 5.805134204546537e-11, 5.604952931118524e-11, 6.244046098663071e-11]
[8.197203556454806e-11, 6.014896954739914e-11, 7.158397305831618e-11, 6.231061186640544e-11, 7.706640728620537e-11, 7.66948498137672e-11, 6.126319505994853e-11, 6.304909239538057e-11]
[7.966766520724767e-11, 8.419460649432607e-11, 7.720393989397981e-11, 7.347546569113706e-11, 7.347002047028818e-11, 7.270790379257154e-11, 7.47947678427631e-11, 7.390898741268344e-11]
[7.273757444722857e-11, 7.98880361055541e-11, 7.089636844090078e-11, 7.272581526832917e-11, 6.102660712015801e-11, 6.816367444226814e-11, 5.821776489079592e-11, 5.43736707497909e-11]
[5.677857763962478e-11, 5.971894024961726e-11, 5.921546724652447e-11, 6.890580078978333e-11, 7.696052902595057e-11, 6.478623265847075e-11, 6.480103710770965e-11, 6.110942539079057e-11]
[5.729714571790796e-11, 6.673709703736901e-11, 5.4328000635183323e-11, 5.964582960078397e-11, 5.896907518555679e-11, 5.500550617468089e-11, 4.9425241956706127e-11, 5.117755950266332e-11]
[6.24069291278919e-11, 6.763040973068931e-11, 6.866477528214107e-11, 7.211351653440251e-11, 6.221415633314969e-11, 6.833638191661897e-11, 7.417011699216989e-11, 6.751438067630104e-11]
[6.011045509311448e-11, 7.304782866618797e-11, 5.872765094816669e-11, 6.41674672241101e-11, 7.381331474351356e-11, 6.309962706542791e-11, 7.52638618137278e-11, 7.787809578895687e-11]
[8.405347907092838e-11, 8.405404747418781e-11, 7.508270490105917e-11, 7.36206235423869e-11, 7.376893949643746e-11, 6.825219656701247e-11, 6.585776082501016e-11, 8.22644216546908e-11]
[5.068198898517124e-11, 5.379294021077106e-11, 5.093562446561492e-11, 5.942821167280515e-11, 6.205337151010908e-11, 5.3379047642063065e-11, 7.212412110071225e-11, 7.959132441242779e-11]
[5.836367605312416e-11, 5.92303069063822e-11, 7.233017133606539e-11, 5.791668571243497e-11, 5.66660563465486e-11, 6.701784678695434e-11, 7.339875323350574e-11, 7.690435300750829e-11]
[4.975864478589335e-11, 5.4533283006721146e-11, 6.163227746840793e-11, 5.987213365657503e-11, 6.150086124794957e-11, 6.881472080795888e-11, 8.376357235660727e-11, 7.422146844137476e-11]
[6.247061079886461e-11, 6.951181884044385e-11, 6.904407264970883e-11, 6.985528230881354e-11, 7.506164586053774e-11, 6.81091048969261e-11, 6.479351741513279e-11, 5.836606219832361e-11]
[5.4506383326083865e-11, 6.174292112875984e-11, 5.734284564657906e-11, 7.07771881004602e-11, 6.528048606719342e-11, 7.295574968890014e-11, 6.659258810372329e-11, 6.526399420989141e-11]
[7.584809309046205e-11, 6.634413636676954e-11, 6.329975284311045e-11, 6.857744798005715e-11, 7.193873879579852e-11, 5.836976365172747e-11, 6.060616528339546e-11, 5.1543804679163915e-11]
[5.764697664816808e-11, 6.665332525578539e-11, 6.318254270051264e-11, 7.343597632469556e-11, 7.217512772605644e-11, 7.583531144540031e-11, 7.094429666114653e-11, 8.23401565699306e-11]
[7.5079696759196e-11, 6.958938479063935e-11, 7.195620683328047e-11, 7.170405558269503e-11, 7.734800028514817e-11, 7.10598899934467e-11, 7.301255633360615e-11, 7.68339255017529e-11]
[7.575305576355958e-11, 7.663406187570534e-11, 7.50284797916003e-11, 7.628773688470894e-11, 7.652539572827713e-11, 7.536471453870072e-11, 7.780849160870776e-11, 7.747338281497128e-11]
[8.408138785345735e-11, 7.300994499693557e-11, 7.622219544457847e-11, 7.432222784987369e-11, 7.588062984480722e-11, 7.67055204868675e-11, 8.41825205983138e-11, 8.386448997770997e-11]
[7.600047116767404e-11, 7.532234221037473e-11, 7.3203681048707e-11, 7.79683197725623e-11, 6.49342807719808e-11, 7.128111432358634e-11, 6.480055702149641e-11, 6.43844766835157e-11]
[4.7469988997957425e-11, 5.923056651151248e-11, 5.966892048534146e-11, 5.2858079896781504e-11, 5.7742277077760136e-11, 5.8177713795814994e-11, 6.653521906927451e-11, 7.644959956859037e-11]
[8.234297198410655e-11, 6.51068744612601e-11, 5.7945355569462713e-11, 7.510629427243922e-11, 6.59030425130246e-11, 7.289714472065193e-11, 7.489403998142552e-11, 7.908545213680808e-11]
[8.418702981348168e-11, 7.643568355465296e-11, 7.422360516188135e-11, 7.477697209871066e-11, 7.500239767515748e-11, 7.377497025578052e-11, 7.744726034200037e-11, 7.594501451128066e-11]
[5.877939649966679e-11, 5.757297342957106e-11, 6.087663163719903e-11, 7.258942029861624e-11, 6.595747663430404e-11, 7.848864218591524e-11, 7.566881092969241e-11, 7.434097691865766e-11]
[8.114167378026562e-11, 7.126041738642974e-11, 7.02427231408258e-11, 7.320949708298795e-11, 6.407202805827747e-11, 5.62369353655979e-11, 5.5676338080699683e-11, 6.314503429329639e-11]
[6.590043826522132e-11, 7.294633760247595e-11, 7.148459006378593e-11, 6.944004452323478e-11, 5.7953212923366263e-11, 7.067553901043493e-11, 6.086296736716796e-11, 8.179262596910677e-11]
[7.423500251526427e-11, 7.320238719779464e-11, 7.371747988172124e-11, 7.323390067440038e-11, 7.489496957997418e-11, 7.710304118657547e-11, 7.663272453999137e-11, 7.896090322276164e-11]
[6.29274261389778e-11, 5.6630927671734616e-11, 5.830506171025975e-11, 6.99128855046673e-11, 7.25460795677756e-11, 7.834569908798888e-11, 6.673459744564897e-11, 6.952117132844157e-11]
[7.417405247530531e-11, 7.508387257263153e-11, 7.422416479156886e-11, 7.158193357846635e-11, 7.296821055293447e-11, 7.512561134446988e-11, 7.534462295012537e-11, 7.366768811469416e-11]
[5.7102839102954265e-11, 5.7706629832441196e-11, 7.170590994374212e-11, 6.310164985009195e-11, 6.148968259744383e-11, 5.287230982763343e-11, 5.14231918522651e-11, 5.982512102205522e-11]
[6.838794217258016e-11, 7.301836937900775e-11, 5.3137802497701477e-11, 5.794398543481162e-11, 5.490494244632944e-11, 5.3332689889449185e-11, 5.7727410878988694e-11, 4.689305340044117e-11]
[6.418833765356399e-11, 6.536309722777878e-11, 7.306959147136365e-11, 6.447319519411083e-11, 7.350781749209065e-11, 5.322544499068182e-11, 5.088913790776981e-11, 5.630947436853026e-11]
[6.551306928126862e-11, 5.613252107046473e-11, 5.462287476017711e-11, 6.37245413195686e-11, 7.228015507796334e-11, 7.222650329921154e-11, 6.991322291421098e-11, 7.72693041197828e-11]
[7.582195359461794e-11, 5.754319758499414e-11, 6.551608280624022e-11, 6.326737745198452e-11, 5.893575977560856e-11, 6.128875681256122e-11, 5.4309825891317806e-11, 5.098190277677977e-11]
[7.460731168510857e-11, 4.987742706508088e-11, 6.915361204698212e-11, 6.493406837239327e-11, 7.049819541012207e-11, 6.839248094678125e-11, 6.972407635748721e-11, 7.995839645149926e-11]
[6.117198498703133e-11, 7.576189593139272e-11, 6.15789119791368e-11, 7.612666794453051e-11, 6.211799377822504e-11, 7.302191176920877e-11, 5.963894265136474e-11, 8.226496425267405e-11]
[6.048851003510223e-11, 6.562897195972508e-11, 7.526800259892017e-11, 7.312620484901981e-11, 6.488121454109309e-11, 7.040544002882133e-11, 7.967124880371406e-11, 6.605125400224e-11]
[6.814307374143877e-11, 6.86525254096218e-11, 7.155767190912422e-11, 7.421023986235785e-11, 7.527351147923901e-11, 7.339737261196601e-11, 7.111506789215694e-11, 6.966600625109078e-11]
[7.569915021281757e-11, 7.810554732300868e-11, 7.507819415585889e-11, 7.459865924611247e-11, 7.620162076795276e-11, 7.691058605653892e-11, 8.338305658506288e-11, 7.653834346706696e-11]
[7.96016501955483e-11, 4.9390649627233426e-11, 5.628978671768662e-11, 7.062473313638477e-11, 6.736727691686887e-11, 5.997883725198858e-11, 6.17462723541311e-11, 6.165040331657532e-11]
[8.032896981121969e-11, 8.406857951043011e-11, 7.555368943519295e-11, 7.426120232752332e-11, 7.818292132477498e-11, 7.283156339196808e-11, 7.45993191964659e-11, 7.395049274176221e-11]
[6.312104937095199e-11, 7.201935025000663e-11, 6.312104937607458e-11, 6.737123793552758e-11, 7.201935024757172e-11, 6.784555612901918e-11, 6.784555613105602e-11, 6.201029384302e-11]
[6.255319855712304e-11, 8.216777776696543e-11, 6.114097714511405e-11, 7.069359585534972e-11, 7.640764430438066e-11, 6.437844582107341e-11, 7.651690242280028e-11, 8.39527967423434e-11]
[7.628845384793942e-11, 7.284446464624286e-11, 8.395148397413482e-11, 7.269270789550002e-11, 7.342636639245798e-11, 7.802039629968721e-11, 7.171223529994259e-11, 7.629518197773952e-11]
[7.701618842856479e-11, 6.227804284143269e-11, 7.820232451405225e-11, 6.262200090617929e-11, 7.369542800082568e-11, 7.18630051249984e-11, 7.554633430398666e-11, 7.427095835958662e-11]
[8.424892164186492e-11, 7.456576723319394e-11, 7.654924193962689e-11, 7.164101246542003e-11, 7.35649883882757e-11, 7.625240416072339e-11, 7.118215922042388e-11, 8.39796242326249e-11]
[7.736594458129463e-11, 7.736594459514756e-11, 7.191935543782267e-11, 7.191935543667e-11, 7.295841886577761e-11, 7.443103006401531e-11, 7.443103006545087e-11, 7.295841886524669e-11]
[6.256851357980036e-11, 7.812402576419965e-11, 6.12049894994413e-11, 7.812402576984009e-11, 7.05236262412733e-11, 7.052362624394904e-11, 6.120498950334467e-11, 6.256851358696434e-11]
[5.2815725391459825e-11, 5.654490252404415e-11, 6.424172753580913e-11, 7.968383367598297e-11, 6.508937998867217e-11, 5.810373400002358e-11, 6.940426937184215e-11, 6.021763126672268e-11]
[8.38475973160005e-11, 7.281796834254547e-11, 7.380928605660888e-11, 7.372950151390497e-11, 7.304391782054427e-11, 7.224103998045556e-11, 8.222877761513861e-11, 7.395252157697253e-11]
[8.403610638988233e-11, 6.974482105858242e-11, 6.727358913610342e-11, 7.329381413855007e-11, 7.184201139156892e-11, 7.632397702447016e-11, 7.418468980697618e-11, 8.413021072416826e-11]
[7.190643190763143e-11, 8.017499655572261e-11, 6.776101945635291e-11, 6.911606146722092e-11, 7.685900700519097e-11, 6.911606147105812e-11, 6.776101946298945e-11, 7.190643190649173e-11]
[7.405800543029804e-11, 7.462890881069645e-11, 7.19522007074575e-11, 7.112933742866804e-11, 7.060203317266175e-11, 7.392337743556593e-11, 7.513254230319642e-11, 8.171100185853913e-11]
[5.685417852420333e-11, 5.670005303159277e-11, 6.457697888384896e-11, 6.667771327899794e-11, 7.397635019178312e-11, 7.640155821370228e-11, 7.308311088970591e-11, 8.202679245406358e-11]
[5.6684452577921015e-11, 8.15476938777714e-11, 5.2836228942522505e-11, 5.42073652551978e-11, 6.914579734485507e-11, 5.799349101684921e-11, 5.752429538472616e-11, 5.804774715270616e-11]
[7.243998577514251e-11, 7.235456607217505e-11, 7.250183737644496e-11, 6.929648884795043e-11, 6.39595548181534e-11, 7.593799576367713e-11, 7.255889804639114e-11, 6.19366928893604e-11]
[7.102660918914859e-11, 7.201216654524245e-11, 7.700920040070511e-11, 7.374851923967524e-11, 6.858050512107489e-11, 7.555446208056477e-11, 6.981687109835117e-11, 6.708413454567902e-11]
[6.299287421571251e-11, 7.952402771050043e-11, 6.113291741589544e-11, 5.857183376087806e-11, 7.551669732482583e-11, 6.008227520920473e-11, 5.4044452917911e-11, 5.139469828688172e-11]
[5.492076710299695e-11, 5.928241140054135e-11, 7.187213181125699e-11, 6.05951822593592e-11, 5.1237321390074835e-11, 5.385046390576051e-11, 6.108916094421091e-11, 5.794590619218504e-11]
[8.254586748591058e-11, 7.30001399315741e-11, 7.372680389782296e-11, 7.396805244520987e-11, 7.441526948128473e-11, 7.786929646033787e-11, 7.496394203335438e-11, 7.788910043605816e-11]
[7.881692637052255e-11, 6.511511823514355e-11, 7.337916498522016e-11, 5.554683323699749e-11, 6.437265783331641e-11, 5.4032531099528465e-11, 6.330905838964027e-11, 6.268251036766759e-11]
[5.5913699108194145e-11, 5.45077173959079e-11, 7.975649790015856e-11, 6.925014750562848e-11, 6.400737489930214e-11, 6.943973334150418e-11, 6.007945930660607e-11, 5.566345159278212e-11]
[7.037708626010542e-11, 6.272233994929874e-11, 7.059962688122505e-11, 7.100580961526895e-11, 5.810281937998431e-11, 7.169744341255579e-11, 5.9345745848449e-11, 7.543119002472917e-11]
[6.111175082704272e-11, 6.09261366026216e-11, 5.7785761499903873e-11, 7.085569945379815e-11, 6.949699050498861e-11, 7.101708029512252e-11, 7.98699233501235e-11, 8.182777472583314e-11]
[5.3666933345495726e-11, 6.370494088511367e-11, 5.849753179161702e-11, 5.4823866857147686e-11, 6.808074048113272e-11, 5.86974449959318e-11, 6.264737169457453e-11, 7.984546209069545e-11]
[5.5055699085236096e-11, 6.840780261747563e-11, 5.412100107602598e-11, 6.085501959328596e-11, 6.557097526418731e-11, 5.901659629706071e-11, 7.105452160477844e-11, 7.801015122868875e-11]
[5.716607883793681e-11, 6.724237153867661e-11, 7.067175399144631e-11, 6.472509377794297e-11, 5.759557593839306e-11, 7.013946781694354e-11, 7.379322529213556e-11, 8.145432478071526e-11]
[5.377594238552521e-11, 5.240588950862306e-11, 5.922014058430258e-11, 7.112975970140392e-11, 7.986607784039935e-11, 6.677316458272824e-11, 5.5598199651680644e-11, 5.5648670006413006e-11]
[6.358006739691125e-11, 6.462512669261952e-11, 7.080697055297462e-11, 7.272611581203343e-11, 6.27423648350286e-11, 6.999895638722446e-11, 7.040201546807441e-11, 6.253239114718377e-11]
[6.155996844643071e-11, 5.670365239394867e-11, 5.545313335585391e-11, 5.730641097344973e-11, 6.64825516542412e-11, 7.420757720560618e-11, 6.224489054665606e-11, 7.4189208825904e-11]
[7.656213437827953e-11, 7.966089138491904e-11, 6.268254416360858e-11, 5.685939811717028e-11, 6.92332632326342e-11, 7.087607852981487e-11, 6.165400570809148e-11, 7.109686812958775e-11]
[7.049157982903755e-11, 5.4984054752184096e-11, 5.7780034986340224e-11, 5.7828170496771355e-11, 5.49840547526111e-11, 5.7780034987393555e-11, 5.78281704937214e-11, 7.049157982494823e-11]
[7.703900147296667e-11, 7.985083608756974e-11, 7.254890438936783e-11, 7.3828422343924e-11, 7.268216137573028e-11, 7.582652596176954e-11, 7.360944052792395e-11, 7.273735972670794e-11]
